4  346.994	2.239359e+00	1.185828e-01	-9.433951e-01	-3.041904e-01	6.893083e-01	6.736098e+01	
4  345.85	2.237863e+00	1.204921e-01	-9.663578e-01	-3.209573e-01	6.882040e-01	6.769185e+01	
2  346.262	2.252349e+00	1.189242e-01	-9.553877e-01	-3.452666e-01	6.921403e-01	6.778310e+01	
1  346.865	2.210134e+00	1.171020e-01	-9.567890e-01	-3.554480e-01	6.893954e-01	6.694541e+01	
7  346.482	2.197451e+00	1.170496e-01	-9.484018e-01	-4.175948e-01	6.921546e-01	6.720147e+01	
1  346.091	2.192108e+00	1.161293e-01	-9.719653e-01	-4.063353e-01	6.996423e-01	6.779526e+01	
2  346.346	2.205427e+00	1.151120e-01	-9.710643e-01	-4.147729e-01	7.030332e-01	6.796256e+01	
1  345.455	2.191369e+00	1.152848e-01	-9.967778e-01	-3.899688e-01	6.983461e-01	6.744041e+01	
1  344.714	2.205304e+00	1.192594e-01	-1.011978e+00	-4.252878e-01	6.891420e-01	6.742318e+01	
2  344.869	2.202276e+00	1.199722e-01	-9.930842e-01	-4.006170e-01	6.932435e-01	6.803612e+01	
4  343.94	2.190828e+00	1.187746e-01	-1.047141e+00	-3.904442e-01	6.943049e-01	6.783852e+01	
4  343.699	2.180979e+00	1.170660e-01	-1.072718e+00	-4.161969e-01	7.051943e-01	6.863496e+01	
2  343.684	2.172458e+00	1.189705e-01	-1.070748e+00	-3.783398e-01	7.010051e-01	6.859740e+01	
2  344.112	2.187802e+00	1.200637e-01	-1.043645e+00	-3.376382e-01	6.907988e-01	6.775393e+01	
2  343.676	2.188845e+00	1.184373e-01	-1.065633e+00	-3.212611e-01	6.980117e-01	6.816693e+01	
1  344.732	2.202962e+00	1.178198e-01	-1.090148e+00	-3.001525e-01	7.076776e-01	6.916707e+01	
1  343.776	2.173411e+00	1.162442e-01	-1.099887e+00	-3.093858e-01	7.044594e-01	6.832771e+01	
2  343.682	2.162491e+00	1.161045e-01	-1.131651e+00	-3.314825e-01	7.087986e-01	6.877278e+01	
2  344.139	2.173580e+00	1.142812e-01	-1.103324e+00	-3.469808e-01	7.125585e-01	6.878946e+01	
2  344.189	2.172558e+00	1.137938e-01	-1.090050e+00	-3.519689e-01	7.096964e-01	6.832421e+01	
18  344.271	2.176988e+00	1.149539e-01	-1.049555e+00	-3.960262e-01	7.052452e-01	6.810697e+01	
2  344.219	2.209074e+00	1.143584e-01	-1.037445e+00	-4.160488e-01	7.043711e-01	6.793787e+01	
1  344.407	2.204488e+00	1.145904e-01	-1.029006e+00	-3.944470e-01	7.048163e-01	6.803544e+01	
8  343.485	2.207762e+00	1.175873e-01	-1.061138e+00	-4.348281e-01	6.991933e-01	6.813967e+01	
2  343.231	2.199398e+00	1.181641e-01	-1.082375e+00	-4.490898e-01	7.029155e-01	6.868613e+01	
1  348.192	2.173889e+00	1.153028e-01	-1.028575e+00	-4.106757e-01	6.929581e-01	6.680785e+01	
1  345.981	2.174183e+00	1.159489e-01	-9.808486e-01	-3.960538e-01	6.964791e-01	6.735318e+01	
2  346.99	2.192888e+00	1.163472e-01	-9.524603e-01	-3.958144e-01	6.979781e-01	6.766347e+01	
2  345.264	2.192310e+00	1.165340e-01	-1.000407e+00	-3.433581e-01	6.976772e-01	6.767407e+01	
1  345.779	2.190169e+00	1.175959e-01	-1.000904e+00	-2.900428e-01	6.919251e-01	6.729072e+01	
3  344.826	2.202117e+00	1.194643e-01	-1.002465e+00	-3.320788e-01	6.908177e-01	6.764702e+01	
12  344.148	2.204954e+00	1.200202e-01	-1.029633e+00	-3.277378e-01	6.907560e-01	6.777977e+01	
