1  369.174	2.761469e-01	1.500000e-01	3.559000e+00	-1.902000e+01	-1.000000e-01	3.261469e-01	
1  366.086	2.761469e-01	1.499442e-01	3.532509e+00	-1.902481e+01	-1.036683e-01	3.261469e-01	
1  366.864	2.761469e-01	1.484039e-01	3.533527e+00	-1.902301e+01	-9.768146e-02	3.261469e-01	
3  366.994	2.761469e-01	1.492322e-01	3.542057e+00	-1.902258e+01	-1.053782e-01	3.261469e-01	
1  366.857	2.761469e-01	1.475038e-01	3.542367e+00	-1.902335e+01	-1.010184e-01	3.261469e-01	
1  366.309	2.761469e-01	1.489569e-01	3.521566e+00	-1.902177e+01	-1.028178e-01	3.261469e-01	
1  364.655	2.761469e-01	1.487702e-01	3.486306e+00	-1.902274e+01	-9.806529e-02	3.261469e-01	
1  361.414	2.761469e-01	1.473003e-01	3.488279e+00	-1.903430e+01	-9.683808e-02	3.261469e-01	
1  363.968	2.471526e-01	1.473003e-01	3.488279e+00	-1.903430e+01	-9.683808e-02	2.971526e-01	
3  361.597	2.471526e-01	1.467683e-01	3.486760e+00	-1.904194e+01	-9.718132e-02	2.971526e-01	
2  363.463	2.471526e-01	1.487615e-01	3.528491e+00	-1.904441e+01	-9.316542e-02	2.971526e-01	
1  364.009	2.471526e-01	1.489111e-01	3.547968e+00	-1.904547e+01	-9.611227e-02	2.971526e-01	
1  361.895	2.471526e-01	1.490625e-01	3.520095e+00	-1.904885e+01	-9.398143e-02	2.971526e-01	
1  361.989	2.471526e-01	1.490952e-01	3.528550e+00	-1.904943e+01	-9.719073e-02	2.971526e-01	
1  361.587	2.471526e-01	1.481335e-01	3.516530e+00	-1.904815e+01	-9.663210e-02	2.971526e-01	
1  361.658	2.463069e-01	1.481335e-01	3.516530e+00	-1.904815e+01	-9.663210e-02	2.963069e-01	
1  359.618	2.463069e-01	1.468467e-01	3.508966e+00	-1.905340e+01	-1.031462e-01	2.963069e-01	
3  360.16	2.463069e-01	1.486666e-01	3.497602e+00	-1.904862e+01	-1.079056e-01	2.963069e-01	
1  359.943	2.491586e-01	1.486666e-01	3.497602e+00	-1.904862e+01	-1.079056e-01	2.991586e-01	
1  359.781	2.491586e-01	1.488618e-01	3.484386e+00	-1.904641e+01	-1.099832e-01	2.991586e-01	
1  359.535	2.491586e-01	1.485300e-01	3.487626e+00	-1.904801e+01	-1.096844e-01	2.991586e-01	
1  358.199	2.491586e-01	1.481442e-01	3.466291e+00	-1.904952e+01	-1.092821e-01	2.991586e-01	
1  357.078	2.491586e-01	1.478706e-01	3.464803e+00	-1.905621e+01	-9.758030e-02	2.991586e-01	
2  355.934	2.708135e-01	1.478706e-01	3.464803e+00	-1.905621e+01	-9.758030e-02	3.208135e-01	
1  357.753	2.708135e-01	1.483410e-01	3.493062e+00	-1.905277e+01	-1.050286e-01	3.208135e-01	
2  356.986	2.708135e-01	1.495285e-01	3.467149e+00	-1.905054e+01	-1.099335e-01	3.208135e-01	
1  356.728	2.787821e-01	1.495285e-01	3.467149e+00	-1.905054e+01	-1.099335e-01	3.287821e-01	
1  355.712	2.787821e-01	1.509890e-01	3.456388e+00	-1.905562e+01	-1.133170e-01	3.287821e-01	
1  354.756	2.787821e-01	1.513703e-01	3.455919e+00	-1.906403e+01	-1.118626e-01	3.287821e-01	
1  353.856	2.787821e-01	1.497378e-01	3.442073e+00	-1.906357e+01	-1.111379e-01	3.287821e-01	
1  354.663	2.787821e-01	1.503572e-01	3.425634e+00	-1.905291e+01	-1.069715e-01	3.287821e-01	
3  354.507	2.859924e-01	1.503572e-01	3.425634e+00	-1.905291e+01	-1.069715e-01	3.359924e-01	
1  355.154	2.859924e-01	1.509901e-01	3.442314e+00	-1.905426e+01	-1.092775e-01	3.359924e-01	
1  353.552	2.859924e-01	1.479176e-01	3.413878e+00	-1.905346e+01	-1.113623e-01	3.359924e-01	
1  353.475	2.980594e-01	1.479176e-01	3.413878e+00	-1.905346e+01	-1.113623e-01	3.480594e-01	
1  352.019	2.980594e-01	1.485227e-01	3.382542e+00	-1.905628e+01	-1.141993e-01	3.480594e-01	
1  351.929	2.980594e-01	1.500603e-01	3.378410e+00	-1.905973e+01	-1.195413e-01	3.480594e-01	
2  352.825	2.980594e-01	1.495735e-01	3.401688e+00	-1.905946e+01	-1.200933e-01	3.480594e-01	
4  352.727	2.894245e-01	1.495735e-01	3.401688e+00	-1.905946e+01	-1.200933e-01	3.394245e-01	
2  351.815	2.894245e-01	1.501339e-01	3.373879e+00	-1.906215e+01	-1.271923e-01	3.394245e-01	
1  351.856	2.894245e-01	1.482535e-01	3.385038e+00	-1.906551e+01	-1.284412e-01	3.394245e-01	
1  352.151	2.894245e-01	1.497228e-01	3.381124e+00	-1.906323e+01	-1.303856e-01	3.394245e-01	
1  351.788	2.894245e-01	1.486980e-01	3.371864e+00	-1.905978e+01	-1.280402e-01	3.394245e-01	
2  352.732	2.894245e-01	1.509417e-01	3.395269e+00	-1.905868e+01	-1.189771e-01	3.394245e-01	
1  352.532	2.894245e-01	1.523529e-01	3.393735e+00	-1.906389e+01	-1.202568e-01	3.394245e-01	
1  353.999	2.894245e-01	1.536412e-01	3.417839e+00	-1.906480e+01	-1.255104e-01	3.394245e-01	
2  353.121	2.894245e-01	1.506495e-01	3.423843e+00	-1.906846e+01	-1.189819e-01	3.394245e-01	
2  353.028	2.627002e-01	1.506495e-01	3.423843e+00	-1.906846e+01	-1.189819e-01	3.127002e-01	
1  353.013	2.627002e-01	1.506782e-01	3.418489e+00	-1.907074e+01	-1.286485e-01	3.127002e-01	
1  352.207	2.627002e-01	1.502562e-01	3.398643e+00	-1.907106e+01	-1.301399e-01	3.127002e-01	
1  351.907	2.627002e-01	1.493230e-01	3.383229e+00	-1.907035e+01	-1.353461e-01	3.127002e-01	
1  351.897	2.644179e-01	1.493230e-01	3.383229e+00	-1.907035e+01	-1.353461e-01	3.144179e-01	
1  352.366	2.644179e-01	1.499451e-01	3.383403e+00	-1.906533e+01	-1.350607e-01	3.144179e-01	
2  351.995	2.644179e-01	1.493537e-01	3.387843e+00	-1.906787e+01	-1.313171e-01	3.144179e-01	
2  352.293	2.644179e-01	1.503589e-01	3.378687e+00	-1.906505e+01	-1.353976e-01	3.144179e-01	
1  351.296	2.644179e-01	1.497557e-01	3.350801e+00	-1.907109e+01	-1.419079e-01	3.144179e-01	
1  351.543	2.644179e-01	1.493412e-01	3.348184e+00	-1.906600e+01	-1.420041e-01	3.144179e-01	
1  352.123	2.644179e-01	1.491197e-01	3.374276e+00	-1.906755e+01	-1.400079e-01	3.144179e-01	
1  351.764	2.644179e-01	1.493542e-01	3.381001e+00	-1.906994e+01	-1.342239e-01	3.144179e-01	
1  351.761	2.648750e-01	1.493542e-01	3.381001e+00	-1.906994e+01	-1.342239e-01	3.148750e-01	
1  352.989	2.648750e-01	1.499245e-01	3.414838e+00	-1.907042e+01	-1.322342e-01	3.148750e-01	
2  351.597	2.648750e-01	1.499937e-01	3.378930e+00	-1.906999e+01	-1.318960e-01	3.148750e-01	
3  351.378	2.648750e-01	1.508589e-01	3.380055e+00	-1.907171e+01	-1.277596e-01	3.148750e-01	
1  349.785	2.648750e-01	1.517278e-01	3.351432e+00	-1.908210e+01	-1.258049e-01	3.148750e-01	
1  350.089	2.648750e-01	1.521887e-01	3.357432e+00	-1.907914e+01	-1.237990e-01	3.148750e-01	
1  349.279	2.648750e-01	1.512924e-01	3.354709e+00	-1.908289e+01	-1.168916e-01	3.148750e-01	
3  349.287	2.659160e-01	1.512924e-01	3.354709e+00	-1.908289e+01	-1.168916e-01	3.159160e-01	
1  348.898	2.659160e-01	1.494927e-01	3.351686e+00	-1.908588e+01	-1.191991e-01	3.159160e-01	
1  349.026	2.659160e-01	1.508735e-01	3.329619e+00	-1.908565e+01	-1.284713e-01	3.159160e-01	
2  349.471	2.284690e-01	1.508735e-01	3.329619e+00	-1.908565e+01	-1.284713e-01	2.784690e-01	
1  350.26	2.284690e-01	1.512564e-01	3.370176e+00	-1.908840e+01	-1.223209e-01	2.784690e-01	
1  348.813	2.284690e-01	1.497006e-01	3.343818e+00	-1.909476e+01	-1.237051e-01	2.784690e-01	
1  348.337	2.284690e-01	1.490466e-01	3.343465e+00	-1.909614e+01	-1.183906e-01	2.784690e-01	
2  348.154	2.368368e-01	1.490466e-01	3.343465e+00	-1.909614e+01	-1.183906e-01	2.868368e-01	
1  348.509	2.368368e-01	1.478510e-01	3.337563e+00	-1.909204e+01	-1.257216e-01	2.868368e-01	
1  347.972	2.368368e-01	1.487380e-01	3.348132e+00	-1.909533e+01	-1.116578e-01	2.868368e-01	
3  346.639	2.368368e-01	1.480173e-01	3.312593e+00	-1.910277e+01	-1.144024e-01	2.868368e-01	
1  346.756	2.368368e-01	1.467818e-01	3.321102e+00	-1.910357e+01	-1.142681e-01	2.868368e-01	
1  346.163	2.368368e-01	1.474489e-01	3.302747e+00	-1.910916e+01	-1.132761e-01	2.868368e-01	
1  346.004	2.368368e-01	1.487844e-01	3.293467e+00	-1.910472e+01	-1.118848e-01	2.868368e-01	
2  345.991	2.394306e-01	1.487844e-01	3.293467e+00	-1.910472e+01	-1.118848e-01	2.894306e-01	
1  346.813	2.394306e-01	1.494358e-01	3.315793e+00	-1.910797e+01	-1.136956e-01	2.894306e-01	
1  346.349	2.394306e-01	1.491598e-01	3.298322e+00	-1.910390e+01	-1.146410e-01	2.894306e-01	
1  346.954	2.394306e-01	1.481661e-01	3.310840e+00	-1.910361e+01	-1.198251e-01	2.894306e-01	
1  347.155	2.234536e-01	1.481661e-01	3.310840e+00	-1.910361e+01	-1.198251e-01	2.734536e-01	
1  347.931	2.234536e-01	1.494274e-01	3.316984e+00	-1.910497e+01	-1.266390e-01	2.734536e-01	
1  347.13	2.234536e-01	1.471193e-01	3.304522e+00	-1.910946e+01	-1.242670e-01	2.734536e-01	
2  346.608	2.234536e-01	1.483712e-01	3.272936e+00	-1.910927e+01	-1.262767e-01	2.734536e-01	
1  346.617	2.228364e-01	1.483712e-01	3.272936e+00	-1.910927e+01	-1.262767e-01	2.728364e-01	
1  346.534	2.228364e-01	1.485581e-01	3.265477e+00	-1.910811e+01	-1.269136e-01	2.728364e-01	
1  347.694	2.228364e-01	1.482119e-01	3.293099e+00	-1.911192e+01	-1.320846e-01	2.728364e-01	
1  348.111	2.228364e-01	1.469573e-01	3.315322e+00	-1.910694e+01	-1.312661e-01	2.728364e-01	
1  347.712	2.228364e-01	1.460651e-01	3.292506e+00	-1.910376e+01	-1.331866e-01	2.728364e-01	
