2  346.461	6.692248e+01	2.231321e+00	1.206392e-01	-9.499129e-01	-3.889124e-01	
1  346.819	6.715307e+01	2.230132e+00	1.227690e-01	-9.348104e-01	-3.486915e-01	
2  347.987	6.667525e+01	2.238351e+00	1.220900e-01	-1.005911e+00	-3.027652e-01	
1  345.285	6.746368e+01	2.235617e+00	1.195295e-01	-9.877938e-01	-2.904374e-01	
1  346.455	6.698667e+01	2.226335e+00	1.187802e-01	-1.016136e+00	-2.647884e-01	
2  344.795	6.757160e+01	2.219046e+00	1.188799e-01	-1.028777e+00	-2.247010e-01	
1  345.067	6.817816e+01	2.228290e+00	1.156931e-01	-1.034111e+00	-1.974545e-01	
3  345.873	6.740971e+01	2.222058e+00	1.127681e-01	-1.036762e+00	-1.719833e-01	
1  345.288	6.764484e+01	2.202847e+00	1.134447e-01	-1.082781e+00	-1.471580e-01	
1  345.068	6.799526e+01	2.172745e+00	1.144812e-01	-1.061542e+00	-1.044359e-01	
3  344.979	6.815006e+01	2.181713e+00	1.153411e-01	-1.056319e+00	-9.251984e-02	
2  344.18	6.812999e+01	2.198601e+00	1.173527e-01	-1.071700e+00	-1.182607e-01	
1  343.971	6.816572e+01	2.215685e+00	1.186184e-01	-1.069185e+00	-1.395834e-01	
6  344.816	6.768154e+01	2.227364e+00	1.169060e-01	-1.093322e+00	-1.146939e-01	
2  344.535	6.775090e+01	2.233309e+00	1.151353e-01	-1.075056e+00	-1.071656e-01	
1  344.836	6.913218e+01	2.211486e+00	1.178171e-01	-1.099281e+00	-1.831171e-01	
1  344.173	6.802611e+01	2.188165e+00	1.175049e-01	-1.076272e+00	-1.607811e-01	
1  344.514	6.800569e+01	2.167226e+00	1.193292e-01	-1.058332e+00	-1.681393e-01	
1  347.629	6.922013e+01	2.140949e+00	1.213884e-01	-1.061967e+00	-2.531324e-01	
3  346.2	6.931288e+01	2.135546e+00	1.218060e-01	-1.095318e+00	-2.264614e-01	
5  347.841	6.918295e+01	2.141977e+00	1.202514e-01	-1.069440e+00	-1.705304e-01	
1  347.706	6.922285e+01	2.120863e+00	1.189645e-01	-1.084643e+00	-1.609604e-01	
1  344.916	6.795716e+01	2.100549e+00	1.167329e-01	-1.116754e+00	-1.915157e-01	
2  344.542	6.815674e+01	2.097162e+00	1.183974e-01	-1.091564e+00	-2.167428e-01	
5  345.377	6.799160e+01	2.092254e+00	1.145908e-01	-1.114762e+00	-2.343348e-01	
3  346.008	6.831338e+01	2.120027e+00	1.127917e-01	-1.186371e+00	-1.884209e-01	
4  345.062	6.833424e+01	2.118465e+00	1.129515e-01	-1.136260e+00	-2.011965e-01	
5  344.194	6.866006e+01	2.135158e+00	1.149444e-01	-1.145565e+00	-2.386342e-01	
3  344.654	6.873895e+01	2.117608e+00	1.149493e-01	-1.116216e+00	-2.846375e-01	
1  344.226	6.923616e+01	2.124835e+00	1.160676e-01	-1.174018e+00	-3.152121e-01	
1  347.829	6.980617e+01	2.110746e+00	1.138417e-01	-1.148062e+00	-2.583836e-01	
1  348.211	7.019208e+01	2.129414e+00	1.133474e-01	-1.177385e+00	-2.789477e-01	
1  346.733	7.022983e+01	2.129910e+00	1.128519e-01	-1.258694e+00	-2.226662e-01	
2  348.393	7.035079e+01	2.086698e+00	1.139738e-01	-1.214781e+00	-2.544509e-01	
1  346.255	6.994654e+01	2.082183e+00	1.140897e-01	-1.258476e+00	-2.317998e-01	
1  347.998	7.063558e+01	2.088694e+00	1.173106e-01	-1.247825e+00	-2.389575e-01	
6  346.683	7.046258e+01	2.087122e+00	1.179594e-01	-1.270699e+00	-2.607818e-01	
1  346.457	7.001278e+01	2.095666e+00	1.173404e-01	-1.305544e+00	-2.511673e-01	
1  346.344	7.011378e+01	2.099879e+00	1.187304e-01	-1.306342e+00	-2.675995e-01	
2  349.029	7.060937e+01	2.110817e+00	1.175901e-01	-1.374516e+00	-2.334420e-01	
5  351.699	7.171025e+01	2.114089e+00	1.183272e-01	-1.357053e+00	-2.463498e-01	
1  351.625	7.169752e+01	2.109076e+00	1.189420e-01	-1.359776e+00	-2.940395e-01	
2  351.132	7.159168e+01	2.131040e+00	1.180638e-01	-1.333562e+00	-2.858187e-01	
1  350.193	7.136141e+01	2.139015e+00	1.183536e-01	-1.362117e+00	-2.953355e-01	
2  349.965	7.135232e+01	2.118410e+00	1.202646e-01	-1.376933e+00	-2.445570e-01	
3  349.493	7.111513e+01	2.102837e+00	1.184541e-01	-1.379372e+00	-2.158705e-01	
1  348.792	7.075859e+01	2.105440e+00	1.168491e-01	-1.361225e+00	-2.467467e-01	
2  347.828	7.069925e+01	2.104660e+00	1.170088e-01	-1.325460e+00	-2.676826e-01	
2  347.627	6.968847e+01	2.102123e+00	1.149647e-01	-1.308179e+00	-2.858410e-01	
1  347.816	6.892751e+01	2.101631e+00	1.179495e-01	-1.278185e+00	-2.819325e-01	
1  349.436	6.846793e+01	2.092711e+00	1.192082e-01	-1.255024e+00	-3.757937e-01	
1  345.3	6.913580e+01	2.081658e+00	1.211805e-01	-1.232289e+00	-4.371905e-01	
1  345.899	6.891432e+01	2.072991e+00	1.190953e-01	-1.234221e+00	-3.877240e-01	
1  345.374	6.844477e+01	2.065702e+00	1.200616e-01	-1.187828e+00	-4.078016e-01	
1  345.317	6.832894e+01	2.049625e+00	1.202337e-01	-1.173399e+00	-4.378372e-01	
2  344.591	6.813275e+01	2.060919e+00	1.208775e-01	-1.133849e+00	-4.458827e-01	
2  344.207	6.823715e+01	2.058387e+00	1.206531e-01	-1.126382e+00	-4.662354e-01	
3  343.774	6.881376e+01	2.052867e+00	1.209823e-01	-1.121059e+00	-4.293704e-01	
1  343.647	6.896041e+01	2.074804e+00	1.219013e-01	-1.120287e+00	-4.228180e-01	
4  344.176	6.907710e+01	2.066644e+00	1.190398e-01	-1.141712e+00	-3.828947e-01	
1  344.079	6.900516e+01	2.079817e+00	1.214753e-01	-1.112990e+00	-3.761855e-01	
3  344.099	6.806294e+01	2.083160e+00	1.212425e-01	-1.116420e+00	-3.269422e-01	
1  345.166	6.852074e+01	2.068372e+00	1.229011e-01	-1.063719e+00	-2.927103e-01	
2  344.928	6.873179e+01	2.071273e+00	1.226304e-01	-1.087056e+00	-2.622506e-01	
5  344.091	6.794032e+01	2.079291e+00	1.245859e-01	-1.084012e+00	-2.393070e-01	
6  343.419	6.848509e+01	2.094418e+00	1.229150e-01	-1.133711e+00	-2.253102e-01	
1  343.582	6.816962e+01	2.097581e+00	1.265191e-01	-1.120811e+00	-2.247906e-01	
3  343.35	6.858795e+01	2.080352e+00	1.241382e-01	-1.148412e+00	-1.911840e-01	
4  343.616	6.835257e+01	2.077567e+00	1.241887e-01	-1.121083e+00	-1.851585e-01	
1  343.758	6.820875e+01	2.073390e+00	1.245992e-01	-1.113080e+00	-1.839251e-01	
1  343.753	6.849241e+01	2.070583e+00	1.245635e-01	-1.114591e+00	-1.925511e-01	
4  343.777	6.843376e+01	2.063539e+00	1.236928e-01	-1.121027e+00	-1.813815e-01	
1  343.852	6.812730e+01	2.063357e+00	1.247560e-01	-1.132454e+00	-1.811600e-01	
4  343.768	6.818557e+01	2.063257e+00	1.253763e-01	-1.141105e+00	-2.187099e-01	
3  343.338	6.856859e+01	2.091956e+00	1.266089e-01	-1.164745e+00	-2.109729e-01	
1  343.246	6.899198e+01	2.076856e+00	1.261326e-01	-1.190110e+00	-2.313101e-01	
2  344.028	6.961704e+01	2.057479e+00	1.254990e-01	-1.206863e+00	-1.758925e-01	
2  343.897	6.911595e+01	2.051333e+00	1.236839e-01	-1.234996e+00	-1.797890e-01	
6  343.981	6.962673e+01	2.039692e+00	1.247395e-01	-1.244438e+00	-1.767317e-01	
2  345.566	7.040233e+01	2.035234e+00	1.273691e-01	-1.275024e+00	-2.001018e-01	
2  343.734	6.938559e+01	2.037877e+00	1.261416e-01	-1.240439e+00	-2.097722e-01	
3  344.428	6.968377e+01	2.041197e+00	1.243739e-01	-1.271875e+00	-2.102656e-01	
1  345.077	6.955542e+01	2.065165e+00	1.261657e-01	-1.292656e+00	-2.034826e-01	
1  344.566	6.983039e+01	2.051042e+00	1.268664e-01	-1.289658e+00	-1.710764e-01	
5  345.03	7.027150e+01	2.068434e+00	1.277917e-01	-1.277779e+00	-1.093559e-01	
7  344.94	7.022306e+01	2.078252e+00	1.284608e-01	-1.263887e+00	-1.379594e-01	
