3  345.909	2.212990e+00	1.181226e-01	2.216489e+00	9.705905e-01	6.849560e-02	-9.459640e-01	-3.560116e-01	6.899438e-01	6.725664e+01	
1  345.827	2.214544e+00	1.170319e-01	2.216448e+00	9.711739e-01	7.461841e-02	-9.510102e-01	-3.618953e-01	6.924904e-01	6.727519e+01	
1  345.33	2.205656e+00	1.175126e-01	2.245657e+00	9.679998e-01	8.608124e-02	-9.726990e-01	-3.395764e-01	6.958451e-01	6.774033e+01	
2  345.389	2.194659e+00	1.184234e-01	2.178147e+00	9.699329e-01	8.812422e-02	-9.775260e-01	-3.270147e-01	6.950508e-01	6.784588e+01	
5  345.671	2.162353e+00	1.183181e-01	2.182276e+00	9.685652e-01	8.839861e-02	-1.017198e+00	-3.378080e-01	7.018942e-01	6.851541e+01	
2  345.47	2.166550e+00	1.192249e-01	2.239926e+00	9.693684e-01	9.509459e-02	-9.934420e-01	-3.101370e-01	6.955565e-01	6.802794e+01	
5  345.885	2.174987e+00	1.191001e-01	2.298502e+00	9.698205e-01	1.026397e-01	-9.776139e-01	-3.148480e-01	6.876418e-01	6.715090e+01	
1  346.27	2.155314e+00	1.201141e-01	2.251636e+00	9.676231e-01	1.028341e-01	-9.597180e-01	-3.031983e-01	6.876930e-01	6.735097e+01	
1  347.124	2.156734e+00	1.194176e-01	2.293080e+00	9.743416e-01	1.026625e-01	-9.492224e-01	-2.801063e-01	6.857597e-01	6.698158e+01	
2  346.663	2.183442e+00	1.198556e-01	2.252317e+00	9.792491e-01	1.183019e-01	-9.554588e-01	-2.548271e-01	6.900984e-01	6.761728e+01	
3  347.246	2.173349e+00	1.222878e-01	2.316049e+00	9.746921e-01	1.147211e-01	-9.840876e-01	-3.253591e-01	6.937014e-01	6.857104e+01	
3  345.644	2.156044e+00	1.197425e-01	2.334358e+00	9.722106e-01	1.146175e-01	-9.761221e-01	-3.324407e-01	6.918630e-01	6.771792e+01	
2  345.692	2.158890e+00	1.192114e-01	2.279892e+00	9.717435e-01	1.117689e-01	-9.827372e-01	-3.797667e-01	6.878396e-01	6.716033e+01	
1  346.769	2.153387e+00	1.189004e-01	2.318266e+00	9.794304e-01	1.159930e-01	-9.547920e-01	-3.707887e-01	6.863000e-01	6.690820e+01	
1  346.988	2.177201e+00	1.202344e-01	2.306049e+00	9.808826e-01	1.108177e-01	-9.929349e-01	-3.491007e-01	6.817576e-01	6.679977e+01	
1  346.689	2.160543e+00	1.203129e-01	2.242741e+00	9.850991e-01	1.070986e-01	-9.598746e-01	-3.589345e-01	6.933201e-01	6.802627e+01	
1  346.232	2.165516e+00	1.213289e-01	2.201251e+00	9.823441e-01	1.208032e-01	-9.481980e-01	-3.725409e-01	6.819110e-01	6.704549e+01	
1  347.524	2.150226e+00	1.187071e-01	2.142532e+00	9.873949e-01	1.187896e-01	-9.321899e-01	-3.551206e-01	6.925196e-01	6.752735e+01	
1  346.851	2.144276e+00	1.186363e-01	2.123917e+00	9.841820e-01	1.226344e-01	-9.455166e-01	-3.765752e-01	6.934646e-01	6.759995e+01	
1  345.773	2.180717e+00	1.191284e-01	2.165730e+00	9.831843e-01	1.192363e-01	-9.751613e-01	-3.619876e-01	6.871595e-01	6.711952e+01	
2  345.109	2.170889e+00	1.211598e-01	2.192052e+00	9.842240e-01	1.037510e-01	-9.916212e-01	-3.452139e-01	6.918318e-01	6.808865e+01	
2  345.069	2.162977e+00	1.209298e-01	2.247670e+00	9.886470e-01	9.381136e-02	-9.928409e-01	-3.215632e-01	6.864685e-01	6.743069e+01	
2  344.132	2.168663e+00	1.214580e-01	2.220981e+00	9.920085e-01	7.778631e-02	-1.039059e+00	-2.817370e-01	6.929261e-01	6.827569e+01	
4  343.989	2.160143e+00	1.231297e-01	2.238446e+00	9.956139e-01	8.228964e-02	-1.073280e+00	-2.371289e-01	6.929235e-01	6.865272e+01	
2  343.418	2.149478e+00	1.235100e-01	2.222146e+00	9.944979e-01	8.562426e-02	-1.099344e+00	-1.881749e-01	6.883066e-01	6.820675e+01	
2  343.455	2.151065e+00	1.241121e-01	2.282439e+00	9.944028e-01	6.652055e-02	-1.093911e+00	-1.653923e-01	6.886033e-01	6.838449e+01	
1  344.47	2.145169e+00	1.208452e-01	2.244527e+00	9.979979e-01	6.991451e-02	-1.061223e+00	-1.924095e-01	6.960414e-01	6.842116e+01	
2  344.178	2.147949e+00	1.194650e-01	2.304611e+00	9.975977e-01	7.877076e-02	-1.089667e+00	-2.084137e-01	7.012649e-01	6.868801e+01	
1  344.255	2.154220e+00	1.212294e-01	2.289626e+00	9.931082e-01	8.705345e-02	-1.047321e+00	-2.724881e-01	6.945666e-01	6.836955e+01	
3  344.078	2.148688e+00	1.198919e-01	2.329094e+00	9.960660e-01	7.131782e-02	-1.052842e+00	-2.695057e-01	6.957586e-01	6.816838e+01	
1  344.119	2.138603e+00	1.210553e-01	2.267835e+00	9.920751e-01	6.114637e-02	-1.096512e+00	-2.818474e-01	7.001364e-01	6.892173e+01	
1  343.092	2.149458e+00	1.225108e-01	2.249443e+00	9.880380e-01	4.164517e-02	-1.123505e+00	-2.807803e-01	6.936450e-01	6.856095e+01	
1  343.182	2.166476e+00	1.215225e-01	2.245901e+00	9.916972e-01	5.793569e-02	-1.112512e+00	-3.164930e-01	6.975769e-01	6.880891e+01	
5  343.24	2.142320e+00	1.225385e-01	2.216290e+00	9.931659e-01	3.371151e-02	-1.088359e+00	-3.294398e-01	6.917676e-01	6.834147e+01	
2  343.155	2.154239e+00	1.219491e-01	2.216100e+00	9.927447e-01	3.835657e-02	-1.091902e+00	-3.576726e-01	6.946469e-01	6.855069e+01	
1  343.402	2.161121e+00	1.221641e-01	2.209249e+00	9.905961e-01	3.718839e-02	-1.057209e+00	-3.701474e-01	6.902836e-01	6.813340e+01	
2  344.117	2.166664e+00	1.229848e-01	2.120843e+00	9.887835e-01	4.100010e-02	-1.037010e+00	-3.548437e-01	6.917629e-01	6.850446e+01	
2  344.085	2.190009e+00	1.221271e-01	2.087020e+00	9.932986e-01	3.229028e-02	-1.015257e+00	-3.314733e-01	6.863181e-01	6.776065e+01	
1  345.543	2.174439e+00	1.218935e-01	2.051009e+00	9.954056e-01	4.217212e-02	-1.000672e+00	-3.686358e-01	6.939299e-01	6.850529e+01	
2  343.778	2.157926e+00	1.186592e-01	2.041325e+00	9.872792e-01	4.904405e-02	-1.081734e+00	-3.731079e-01	7.032600e-01	6.874570e+01	
3  343.403	2.137915e+00	1.189746e-01	2.033543e+00	9.890431e-01	4.205010e-02	-1.104532e+00	-3.849034e-01	7.009951e-01	6.851299e+01	
1  343.716	2.127397e+00	1.197374e-01	2.070100e+00	9.884187e-01	1.448112e-02	-1.120722e+00	-3.564897e-01	6.972329e-01	6.824530e+01	
6  343.537	2.135459e+00	1.201539e-01	2.111676e+00	9.856798e-01	5.951276e-03	-1.124443e+00	-3.806100e-01	6.971434e-01	6.835539e+01	
1  344.902	2.126629e+00	1.221613e-01	2.076794e+00	9.849314e-01	3.272576e-03	-1.086286e+00	-3.775650e-01	7.004560e-01	6.919681e+01	
1  343.251	2.138489e+00	1.215985e-01	2.086285e+00	9.829682e-01	2.305129e-02	-1.131796e+00	-3.788809e-01	6.996405e-01	6.899572e+01	
1  344.386	2.144921e+00	1.210465e-01	2.100888e+00	9.872348e-01	2.236120e-02	-1.135100e+00	-4.020446e-01	6.929768e-01	6.812638e+01	
4  343.045	2.171943e+00	1.210147e-01	2.132176e+00	9.868775e-01	2.985903e-02	-1.106027e+00	-3.933272e-01	6.968122e-01	6.861325e+01	
2  343.096	2.163975e+00	1.207655e-01	2.124163e+00	9.896839e-01	5.482802e-02	-1.102157e+00	-4.160904e-01	6.983064e-01	6.870367e+01	
1  343.683	2.168986e+00	1.197681e-01	2.128113e+00	9.891208e-01	4.471024e-02	-1.115067e+00	-4.318782e-01	6.965287e-01	6.827393e+01	
1  343.934	2.179364e+00	1.203965e-01	2.088925e+00	9.868893e-01	3.763596e-02	-1.101690e+00	-4.489730e-01	7.036392e-01	6.926667e+01	
2  343.183	2.179323e+00	1.186832e-01	2.079589e+00	9.852718e-01	2.424988e-02	-1.102075e+00	-4.610963e-01	7.026958e-01	6.873869e+01	
