2  363.085	2.224630e+00	1.123259e-01	1.041840e+00	-9.722928e-01	1.500000e-01	3.559000e+00	-1.902000e+01	-1.000000e-01	6.966518e+01	2.772834e-01	7.226304e-01	
1  362.963	2.271683e+00	1.131455e-01	1.041959e+00	-9.550806e-01	1.500000e-01	3.559000e+00	-1.902000e+01	-1.000000e-01	6.922407e+01	2.835206e-01	7.163921e-01	
3  359.716	2.260872e+00	1.154827e-01	1.041567e+00	-1.014162e+00	1.500000e-01	3.559000e+00	-1.902000e+01	-1.000000e-01	7.012625e+01	2.808054e-01	7.191095e-01	
1  362.683	2.260872e+00	1.154827e-01	1.041567e+00	-1.014162e+00	1.513795e-01	3.607705e+00	-1.902739e+01	-9.627644e-02	7.012625e+01	2.808054e-01	7.191095e-01	
2  362.63	2.260872e+00	1.154827e-01	1.041567e+00	-1.014162e+00	1.518728e-01	3.604124e+00	-1.903137e+01	-1.002405e-01	7.012625e+01	2.808054e-01	7.191095e-01	
3  363.137	2.266109e+00	1.180775e-01	1.041623e+00	-1.058890e+00	1.518728e-01	3.604124e+00	-1.903137e+01	-1.002405e-01	7.064270e+01	2.820191e-01	7.178971e-01	
4  363.086	2.266109e+00	1.180775e-01	1.041623e+00	-1.058890e+00	1.524220e-01	3.600278e+00	-1.902538e+01	-1.058272e-01	7.064270e+01	2.820191e-01	7.178971e-01	
5  363.296	2.269566e+00	1.163686e-01	1.041354e+00	-1.020779e+00	1.524220e-01	3.600278e+00	-1.902538e+01	-1.058272e-01	7.001181e+01	2.837090e-01	7.162057e-01	
1  362.472	2.269566e+00	1.163686e-01	1.041354e+00	-1.020779e+00	1.524328e-01	3.587510e+00	-1.902622e+01	-1.055912e-01	7.001181e+01	2.837090e-01	7.162057e-01	
1  362.703	2.269566e+00	1.163686e-01	1.041354e+00	-1.020779e+00	1.520197e-01	3.592977e+00	-1.903269e+01	-1.069173e-01	7.001181e+01	2.837090e-01	7.162057e-01	
6  363.882	2.269566e+00	1.163686e-01	1.041354e+00	-1.020779e+00	1.513405e-01	3.616612e+00	-1.902960e+01	-1.003934e-01	7.001181e+01	2.837090e-01	7.162057e-01	
1  362.649	2.269566e+00	1.163686e-01	1.041354e+00	-1.020779e+00	1.518136e-01	3.596125e+00	-1.903062e+01	-1.002112e-01	7.001181e+01	2.837090e-01	7.162057e-01	
1  361.313	2.269566e+00	1.163686e-01	1.041354e+00	-1.020779e+00	1.506276e-01	3.577232e+00	-1.903390e+01	-1.037244e-01	7.001181e+01	2.837090e-01	7.162057e-01	
1  360.955	2.269566e+00	1.163686e-01	1.041354e+00	-1.020779e+00	1.505579e-01	3.566477e+00	-1.902454e+01	-1.085177e-01	7.001181e+01	2.837090e-01	7.162057e-01	
4  360.001	2.253080e+00	1.159893e-01	1.041237e+00	-1.033953e+00	1.505579e-01	3.566477e+00	-1.902454e+01	-1.085177e-01	7.039753e+01	2.795105e-01	7.204051e-01	
3  359.401	2.253080e+00	1.159893e-01	1.041237e+00	-1.033953e+00	1.512610e-01	3.553719e+00	-1.901756e+01	-1.059210e-01	7.039753e+01	2.795105e-01	7.204051e-01	
6  358.922	2.253080e+00	1.159893e-01	1.041237e+00	-1.033953e+00	1.486057e-01	3.553125e+00	-1.902312e+01	-1.086924e-01	7.039753e+01	2.795105e-01	7.204051e-01	
1  357.27	2.253080e+00	1.159893e-01	1.041237e+00	-1.033953e+00	1.478713e-01	3.524515e+00	-1.902134e+01	-1.092613e-01	7.039753e+01	2.795105e-01	7.204051e-01	
5  355.211	2.253080e+00	1.159893e-01	1.041237e+00	-1.033953e+00	1.471104e-01	3.492254e+00	-1.902425e+01	-1.041269e-01	7.039753e+01	2.795105e-01	7.204051e-01	
1  357.307	2.257375e+00	1.144907e-01	1.041089e+00	-1.043010e+00	1.471104e-01	3.492254e+00	-1.902425e+01	-1.041269e-01	7.128696e+01	2.697147e-01	7.302030e-01	
1  357.544	2.257375e+00	1.144907e-01	1.041089e+00	-1.043010e+00	1.473856e-01	3.494286e+00	-1.901520e+01	-1.125771e-01	7.128696e+01	2.697147e-01	7.302030e-01	
1  358.518	2.257375e+00	1.144907e-01	1.041089e+00	-1.043010e+00	1.465704e-01	3.508876e+00	-1.900985e+01	-1.185229e-01	7.128696e+01	2.697147e-01	7.302030e-01	
4  359.061	2.257375e+00	1.144907e-01	1.041089e+00	-1.043010e+00	1.453632e-01	3.529763e+00	-1.901373e+01	-1.103064e-01	7.128696e+01	2.697147e-01	7.302030e-01	
1  360.437	2.288810e+00	1.158120e-01	1.041385e+00	-1.043218e+00	1.453632e-01	3.529763e+00	-1.901373e+01	-1.103064e-01	7.116514e+01	2.738686e-01	7.260487e-01	
1  360.255	2.280627e+00	1.156496e-01	1.041371e+00	-1.056396e+00	1.453632e-01	3.529763e+00	-1.901373e+01	-1.103064e-01	7.159023e+01	2.701492e-01	7.297691e-01	
1  360.355	2.280627e+00	1.156496e-01	1.041371e+00	-1.056396e+00	1.460683e-01	3.540824e+00	-1.900362e+01	-1.092297e-01	7.159023e+01	2.701492e-01	7.297691e-01	
6  360.997	2.280627e+00	1.156496e-01	1.041371e+00	-1.056396e+00	1.451323e-01	3.549765e+00	-1.900244e+01	-1.123338e-01	7.159023e+01	2.701492e-01	7.297691e-01	
1  361.663	2.292278e+00	1.146020e-01	1.041703e+00	-1.014717e+00	1.451323e-01	3.549765e+00	-1.900244e+01	-1.123338e-01	7.082165e+01	2.741883e-01	7.257283e-01	
1  361.515	2.292278e+00	1.146020e-01	1.041703e+00	-1.014717e+00	1.436060e-01	3.541957e+00	-1.899943e+01	-1.165629e-01	7.082165e+01	2.741883e-01	7.257283e-01	
2  359.658	2.292278e+00	1.146020e-01	1.041703e+00	-1.014717e+00	1.445916e-01	3.498038e+00	-1.899934e+01	-1.233562e-01	7.082165e+01	2.741883e-01	7.257283e-01	
7  357.335	2.292278e+00	1.146020e-01	1.041703e+00	-1.014717e+00	1.464256e-01	3.453246e+00	-1.900655e+01	-1.221197e-01	7.082165e+01	2.741883e-01	7.257283e-01	
