4  367.503	2.235119e+00	1.220803e-01	6.641230e-01	6.557538e+01	
2  355.228	2.230695e+00	1.221505e-01	6.728063e-01	6.644579e+01	
1  346.142	2.294641e+00	1.188378e-01	6.899357e-01	6.762201e+01	
1  343.346	2.301340e+00	1.158866e-01	7.039497e-01	6.849650e+01	
6  344.957	2.259849e+00	1.172951e-01	6.955422e-01	6.778528e+01	
1  345.066	2.309506e+00	1.169186e-01	7.104394e-01	6.953692e+01	
5  344.578	2.315877e+00	1.152682e-01	7.005752e-01	6.799334e+01	
7  343.449	2.319521e+00	1.136282e-01	7.112114e-01	6.883197e+01	
2  343.886	2.338033e+00	1.136978e-01	7.060021e-01	6.828289e+01	
2  343.607	2.296645e+00	1.129583e-01	7.132817e-01	6.885281e+01	
15  344.016	2.299260e+00	1.154607e-01	7.017590e-01	6.813466e+01	
2  344.23	2.324456e+00	1.077522e-01	7.206380e-01	6.847729e+01	
1  344.172	2.344624e+00	1.082698e-01	7.231162e-01	6.897165e+01	
2  343.999	2.375345e+00	1.104014e-01	7.130916e-01	6.838038e+01	
1  344.909	2.374433e+00	1.067831e-01	7.281490e-01	6.929238e+01	
8  344.285	2.359755e+00	1.060954e-01	7.252298e-01	6.870264e+01	
1  344.437	2.343824e+00	1.059295e-01	7.264187e-01	6.876538e+01	
1  344.145	2.335728e+00	1.081877e-01	7.192412e-01	6.844952e+01	
1  345.043	2.341044e+00	1.087021e-01	7.145373e-01	6.802951e+01	
7  345.501	2.334939e+00	1.074011e-01	7.283826e-01	6.938138e+01	
2  346.05	2.316442e+00	1.083928e-01	7.135905e-01	6.777408e+01	
1  345.752	2.279313e+00	1.098221e-01	7.112652e-01	6.777149e+01	
2  343.599	2.256934e+00	1.150698e-01	7.048119e-01	6.828441e+01	
2  344.684	2.272999e+00	1.131098e-01	7.168405e-01	6.926247e+01	
8  344.031	2.302207e+00	1.146609e-01	7.035116e-01	6.814535e+01	
2  343.73	2.313908e+00	1.156368e-01	7.094217e-01	6.910755e+01	
2  345.186	2.328919e+00	1.216698e-01	6.861632e-01	6.796271e+01	
3  343.291	2.313316e+00	1.171671e-01	7.038201e-01	6.882584e+01	
5  343.311	2.281259e+00	1.172152e-01	7.045485e-01	6.884367e+01	
2  343.413	2.270144e+00	1.153234e-01	7.051430e-01	6.841841e+01	
1  343.797	2.275893e+00	1.139857e-01	7.126571e-01	6.898504e+01	
