6  345.756	2.229098e+00	1.207090e-01	2.175768e+00	9.641028e-01	6.510470e-02	-9.521847e-01	-2.985385e-01	6.838850e-01	6.725823e+01	
4  345.756	2.236611e+00	1.218455e-01	2.127179e+00	9.642700e-01	5.269164e-02	-9.455452e-01	-3.135068e-01	6.812772e-01	6.726567e+01	
1  346.264	2.249617e+00	1.242205e-01	2.126794e+00	9.636803e-01	6.516881e-02	-9.461547e-01	-2.883601e-01	6.817176e-01	6.789431e+01	
1  344.997	2.249927e+00	1.245625e-01	2.174246e+00	9.603494e-01	7.001985e-02	-9.819416e-01	-2.734741e-01	6.820654e-01	6.801129e+01	
3  343.606	2.249962e+00	1.223270e-01	2.140595e+00	9.594864e-01	7.302472e-02	-1.038325e+00	-2.788785e-01	6.867109e-01	6.799103e+01	
3  343.678	2.259605e+00	1.227551e-01	2.120991e+00	9.595288e-01	6.996465e-02	-1.041800e+00	-2.384149e-01	6.855805e-01	6.799149e+01	
1  343.615	2.250902e+00	1.227704e-01	2.180681e+00	9.589095e-01	5.480457e-02	-1.046247e+00	-2.187748e-01	6.877219e-01	6.820738e+01	
1  344.394	2.239962e+00	1.225567e-01	2.193413e+00	9.583946e-01	5.378855e-02	-1.080061e+00	-2.196012e-01	6.962418e-01	6.908037e+01	
1  344.077	2.257153e+00	1.207433e-01	2.045918e+00	9.558710e-01	7.193386e-02	-1.054473e+00	-1.931726e-01	6.876952e-01	6.774173e+01	
2  343.221	2.271755e+00	1.215522e-01	1.970981e+00	9.536285e-01	7.140945e-02	-1.080315e+00	-1.890598e-01	6.924289e-01	6.848806e+01	
2  343.587	2.260443e+00	1.216825e-01	2.020677e+00	9.549780e-01	6.942916e-02	-1.052777e+00	-2.008175e-01	6.913590e-01	6.837332e+01	
1  343.599	2.269114e+00	1.222874e-01	1.943603e+00	9.555933e-01	7.144088e-02	-1.061941e+00	-2.118348e-01	6.919783e-01	6.860586e+01	
3  343.525	2.285233e+00	1.226508e-01	2.006473e+00	9.582717e-01	8.676146e-02	-1.049646e+00	-2.136750e-01	6.872527e-01	6.820863e+01	
1  343.878	2.259024e+00	1.229338e-01	2.034716e+00	9.522676e-01	9.600786e-02	-1.039301e+00	-2.857283e-01	6.835758e-01	6.781604e+01	
1  343.726	2.259389e+00	1.243633e-01	1.974944e+00	9.535097e-01	9.157569e-02	-1.043901e+00	-2.489518e-01	6.822460e-01	6.800643e+01	
1  343.659	2.272545e+00	1.225479e-01	1.976062e+00	9.548618e-01	1.184107e-01	-1.045532e+00	-2.247239e-01	6.895320e-01	6.840448e+01	
1  343.291	2.261091e+00	1.221526e-01	1.964131e+00	9.546640e-01	1.099403e-01	-1.098009e+00	-1.788808e-01	6.896747e-01	6.830005e+01	
4  343.383	2.270274e+00	1.217006e-01	1.992015e+00	9.561673e-01	1.201656e-01	-1.094698e+00	-1.185533e-01	6.901244e-01	6.826449e+01	
2  343.811	2.268379e+00	1.230663e-01	1.978395e+00	9.536199e-01	1.293251e-01	-1.056654e+00	-8.306812e-02	6.875101e-01	6.829462e+01	
1  345.304	2.277007e+00	1.207383e-01	1.937996e+00	9.567938e-01	1.419543e-01	-1.013557e+00	-8.614909e-02	6.940717e-01	6.849025e+01	
11  343.894	2.275673e+00	1.215620e-01	1.921140e+00	9.604925e-01	1.519255e-01	-1.049838e+00	-8.018061e-02	6.878997e-01	6.800083e+01	
1  344.532	2.298399e+00	1.218502e-01	1.909972e+00	9.578259e-01	1.571870e-01	-1.011324e+00	-5.891283e-02	6.871375e-01	6.803915e+01	
1  344.606	2.309510e+00	1.221757e-01	1.881774e+00	9.521527e-01	1.350197e-01	-1.039366e+00	-7.139160e-02	6.834183e-01	6.774016e+01	
4  344.016	2.298059e+00	1.222214e-01	1.884070e+00	9.497602e-01	1.237536e-01	-1.063339e+00	-3.275269e-02	6.912887e-01	6.858198e+01	
2  345.795	2.284517e+00	1.244062e-01	1.923041e+00	9.485565e-01	1.170210e-01	-1.086515e+00	-3.799290e-03	6.939641e-01	6.936548e+01	
1  346.829	2.298323e+00	1.242475e-01	1.947473e+00	9.542689e-01	1.168043e-01	-1.050517e+00	1.316128e-03	6.934548e-01	6.930300e+01	
1  346.798	2.293741e+00	1.253199e-01	1.955435e+00	9.540434e-01	1.073662e-01	-1.078299e+00	4.929564e-04	6.928554e-01	6.947630e+01	
5  346.406	2.278266e+00	1.250307e-01	1.996299e+00	9.546461e-01	1.112323e-01	-1.067070e+00	-1.178883e-02	6.930970e-01	6.939948e+01	
1  345.971	2.278385e+00	1.247188e-01	2.008602e+00	9.583681e-01	1.161217e-01	-1.040640e+00	-2.974879e-02	6.906090e-01	6.904720e+01	
2  345.456	2.291903e+00	1.228753e-01	2.068515e+00	9.608613e-01	1.113639e-01	-1.017334e+00	-3.352369e-02	6.911272e-01	6.870375e+01	
3  345.527	2.305574e+00	1.219458e-01	2.130443e+00	9.676966e-01	1.020339e-01	-9.967640e-01	-5.259425e-02	6.904346e-01	6.844002e+01	
2  344.851	2.280086e+00	1.221196e-01	2.141834e+00	9.694050e-01	1.087079e-01	-1.004686e+00	-6.846121e-02	6.878189e-01	6.813364e+01	
1  345.34	2.275022e+00	1.225682e-01	2.155452e+00	9.640621e-01	1.146599e-01	-1.050467e+00	-2.939443e-02	6.954010e-01	6.907104e+01	
1  345.189	2.259888e+00	1.235162e-01	2.162314e+00	9.597642e-01	1.185373e-01	-1.065938e+00	-3.302694e-02	6.942892e-01	6.913406e+01	
3  344.074	2.258387e+00	1.219856e-01	2.147542e+00	9.576604e-01	1.175532e-01	-1.070948e+00	-2.798326e-02	6.949653e-01	6.884362e+01	
1  343.817	2.272278e+00	1.221096e-01	2.190869e+00	9.524733e-01	1.238205e-01	-1.102491e+00	-3.216281e-02	6.906615e-01	6.842517e+01	
1  343.322	2.248111e+00	1.207499e-01	2.172551e+00	9.502884e-01	1.095326e-01	-1.128698e+00	-4.792360e-02	6.951185e-01	6.854140e+01	
1  343.215	2.253044e+00	1.196931e-01	2.181286e+00	9.488588e-01	1.147397e-01	-1.117232e+00	-3.850022e-02	6.978052e-01	6.860287e+01	
1  343.806	2.256573e+00	1.210610e-01	2.252526e+00	9.466351e-01	1.149493e-01	-1.107272e+00	-9.164766e-03	6.965098e-01	6.879317e+01	
3  344.472	2.251239e+00	1.220042e-01	2.292125e+00	9.421892e-01	1.198301e-01	-1.110385e+00	-1.796970e-03	6.929949e-01	6.860980e+01	
1  343.296	2.247292e+00	1.206163e-01	2.309546e+00	9.404613e-01	1.144486e-01	-1.100367e+00	-3.792966e-02	6.967462e-01	6.869108e+01	
2  343.39	2.252806e+00	1.184846e-01	2.320925e+00	9.406656e-01	1.078925e-01	-1.080923e+00	-4.063340e-02	6.973424e-01	6.825795e+01	
2  343.584	2.240341e+00	1.180208e-01	2.283506e+00	9.396797e-01	1.069313e-01	-1.096721e+00	-8.995595e-02	7.033452e-01	6.880108e+01	
